2135901,7.246689362385883E-6
838925,7.246689362385883E-6
319415,7.246689362385883E-6
1987510,7.246689362385883E-6
476291,9.301639838043648E-6
1204364,7.246689362385883E-6
1987518,7.246689362385883E-6
1468007,7.246689362385883E-6
535122,7.246689362385883E-6
1698336,7.246689362385883E-6
2062430,7.246689362385883E-6
1889091,7.246689362385883E-6
1889093,7.246689362385883E-6
1889094,7.246689362385883E-6
1650392,7.246689362385883E-6
1650393,7.246689362385883E-6
1218990,7.246689362385883E-6
1434694,7.246689362385883E-6
1434695,7.246689362385883E-6
790425,7.589181108328844E-6
790427,7.589181108328844E-6
863900,7.246689362385883E-6
3662,4.4763595478979404E-4
285579,2.0805311405206256E-5
863906,7.246689362385883E-6
981140,7.246689362385883E-6
1243942,7.246689362385883E-6
765442,7.246689362385883E-6
574730,3.216096566646358E-5
549741,5.605821155658788E-5
1013602,7.246689362385883E-6
1889063,7.246689362385883E-6
765441,7.246689362385883E-6
1987538,7.246689362385883E-6
1170484,7.246689362385883E-6
956184,7.246689362385883E-6
790436,1.375403253530214E-5
956186,1.0556470500112846E-4
1013606,7.246689362385883E-6
476288,7.246689362385883E-6
1698313,7.246689362385883E-6
560105,7.246689362385883E-6
1723862,7.246689362385883E-6
1987544,7.246689362385883E-6
319406,7.056098947536845E-5
1420072,7.246689362385883E-6
981123,7.246689362385883E-6
1889072,7.246689362385883E-6
1170494,1.1481484801657555E-5
838967,7.246689362385883E-6
285511,2.769959054887067E-5
2037440,7.246689362385883E-6
1493006,7.246689362385883E-6
3674,3.8965950554531843E-4
1434660,7.246689362385883E-6
1170460,7.246689362385883E-6
3676,7.246689362385883E-6
2037447,7.246689362385883E-6
790459,7.246689362385883E-6
765405,7.246689362385883E-6
549796,7.246689362385883E-6
1796808,1.603432503643813E-5
824315,7.246689362385883E-6
1889052,7.246689362385883E-6
1420014,7.246689362385883E-6
1698374,7.246689362385883E-6
1889056,7.246689362385883E-6
1434650,7.246689362385883E-6
1493010,7.246689362385883E-6
476259,7.246689362385883E-6
535131,7.246689362385883E-6
838942,7.246689362385883E-6
981178,7.246689362385883E-6
1796837,7.246689362385883E-6
1493029,7.246689362385883E-6
1493020,7.246689362385883E-6
2037426,3.370995409657372E-5
476225,7.246689362385883E-6
995796,7.246689362385883E-6
535142,7.246689362385883E-6
1698356,7.246689362385883E-6
187086,2.5766128730111813E-5
1987509,7.246689362385883E-6
1698353,7.246689362385883E-6
1493031,7.246689362385883E-6
1493032,7.246689362385883E-6
1723829,7.246689362385883E-6
2037436,7.246689362385883E-6
1698351,7.246689362385883E-6
1987592,7.246689362385883E-6
128751,1.0329115075872533E-5
863967,7.246689362385883E-6
114105,8.127382423382068E-6
153714,7.246689362385883E-6
501733,7.246689362385883E-6
1757242,7.246689362385883E-6
2037401,7.246689362385883E-6
863953,7.246689362385883E-6
1409673,7.246689362385883E-6
114101,2.9910250837096384E-5
2037411,7.246689362385883E-6
1664984,7.246689362385883E-6
1757235,7.246689362385883E-6
128737,7.246689362385883E-6
403296,7.246689362385883E-6
501759,7.246689362385883E-6
1409685,7.246689362385883E-6
838982,7.246689362385883E-6
824344,9.301639838043648E-6
128725,1.865710928351707E-5
824342,7.246689362385883E-6
128729,7.246689362385883E-6
1434635,7.246689362385883E-6
1434631,7.246689362385883E-6
1409694,7.246689362385883E-6
153726,7.246689362385883E-6
838972,7.246689362385883E-6
501751,7.246689362385883E-6
1664960,7.246689362385883E-6
863981,7.246689362385883E-6
863982,7.246689362385883E-6
1816108,7.246689362385883E-6
922822,7.246689362385883E-6
1816103,7.246689362385883E-6
1591469,7.246689362385883E-6
1650364,7.246689362385883E-6
442871,7.246689362385883E-6
1277302,7.246689362385883E-6
549720,7.246689362385883E-6
1987558,7.246689362385883E-6
1493087,7.246689362385883E-6
863910,4.9931304567205766E-5
128784,1.341154078935918E-5
1987561,7.246689362385883E-6
501768,7.246689362385883E-6
765498,7.246689362385883E-6
765494,7.246689362385883E-6
549712,7.246689362385883E-6
114146,1.721501409640291E-5
922827,7.246689362385883E-6
128779,1.0919972746165284E-4
1375824,7.246689362385883E-6
1409649,7.246689362385883E-6
1434600,1.3275306597699395E-5
1409644,7.246689362385883E-6
114128,7.246689362385883E-6
1723897,7.246689362385883E-6
1336221,7.246689362385883E-6
1375820,7.246689362385883E-6
765487,7.246689362385883E-6
1723898,7.246689362385883E-6
1277321,7.246689362385883E-6
1277328,7.246689362385883E-6
922835,7.246689362385883E-6
128764,7.246689362385883E-6
863938,1.2536089876995494E-5
1336231,7.246689362385883E-6
114119,1.4494914740382379E-5
1987585,7.246689362385883E-6
1277337,7.246689362385883E-6
790406,7.246689362385883E-6
1591549,7.246689362385883E-6
922860,7.246689362385883E-6
417879,7.246689362385883E-6
1855633,7.246689362385883E-6
61326,2.4707561635000774E-5
1639932,7.246689362385883E-6
114074,1.9580779126334842E-5
1336129,7.246689362385883E-6
1782283,7.246689362385883E-6
1855637,7.246689362385883E-6
212601,7.246689362385883E-6
114070,7.246689362385883E-6
417880,7.246689362385883E-6
1591533,7.246689362385883E-6
1591534,7.246689362385883E-6
1816012,7.246689362385883E-6
1639927,7.246689362385883E-6
633592,7.246689362385883E-6
75961,7.246689362385883E-6
1047065,7.246689362385883E-6
1639952,7.246689362385883E-6
61348,2.0146514656259246E-5
1336147,7.246689362385883E-6
114051,2.1081696146238803E-5
1361104,7.246689362385883E-6
114055,7.246689362385883E-6
922878,7.246689362385883E-6
1375738,7.246689362385883E-6
1841015,7.246689362385883E-6
1409612,7.246689362385883E-6
897213,7.246689362385883E-6
608595,7.246689362385883E-6
212635,3.715559795111275E-5
824293,7.246689362385883E-6
1047041,7.246689362385883E-6
2121274,7.246689362385883E-6
36339,1.5041274737068082E-5
1566548,7.246689362385883E-6
1336161,7.246689362385883E-6
417836,7.246689362385883E-6
61367,1.2961456835543368E-5
1639972,7.246689362385883E-6
1336166,7.246689362385883E-6
403270,7.246689362385883E-6
403272,7.246689362385883E-6
1757284,7.246689362385883E-6
1625320,7.246689362385883E-6
344484,7.246689362385883E-6
344481,7.246689362385883E-6
501804,7.246689362385883E-6
153626,1.6377032014390483E-5
153628,7.246689362385883E-6
1639965,7.246689362385883E-6
1816053,7.246689362385883E-6
1375755,7.246689362385883E-6
1914605,7.246689362385883E-6
1914606,7.246689362385883E-6
608571,1.883341666499186E-5
1757272,7.246689362385883E-6
1047014,1.0329115075872533E-5
212672,8.017295790757545E-6
403255,7.246689362385883E-6
1650308,7.246689362385883E-6
1047017,7.246689362385883E-6
1639991,7.246689362385883E-6
153655,9.301639838043648E-6
1914631,7.246689362385883E-6
501836,7.246689362385883E-6
1591520,7.246689362385883E-6
1816040,7.246689362385883E-6
1650303,7.246689362385883E-6
403251,7.246689362385883E-6
36308,8.479659647780543E-6
1914638,7.246689362385883E-6
1361149,7.246689362385883E-6
36304,5.9140637270074526E-5
344465,7.246689362385883E-6
114093,1.038209022438976E-5
1375778,7.246689362385883E-6
1047004,7.246689362385883E-6
344464,7.246689362385883E-6
1591512,7.246689362385883E-6
1591513,7.246689362385883E-6
344460,7.246689362385883E-6
153647,7.246689362385883E-6
1336197,7.246689362385883E-6
501822,7.246689362385883E-6
1914626,7.246689362385883E-6
114086,7.246689362385883E-6
114088,2.6432303677788327E-5
403238,7.246689362385883E-6
344455,7.246689362385883E-6
114083,7.246689362385883E-6
344452,7.246689362385883E-6
1566506,7.246689362385883E-6
560157,7.246689362385883E-6
2135864,7.246689362385883E-6
535192,7.246689362385883E-6
535193,1.341154078935918E-5
1566509,7.246689362385883E-6
1170423,7.246689362385883E-6
1204402,7.246689362385883E-6
1723912,7.246689362385883E-6
344447,2.1382487052477986E-5
1900001,7.246689362385883E-6
344449,7.246689362385883E-6
1889005,7.246689362385883E-6
560163,7.246689362385883E-6
995853,7.246689362385883E-6
1566516,7.246689362385883E-6
2135858,7.246689362385883E-6
1914644,7.246689362385883E-6
1796848,7.246689362385883E-6
1880686,7.246689362385883E-6
1796845,7.246689362385883E-6
212699,7.246689362385883E-6
2121210,7.246689362385883E-6
2135846,7.246689362385883E-6
1145484,7.246689362385883E-6
1566529,7.246689362385883E-6
417819,7.246689362385883E-6
1204426,7.246689362385883E-6
1900022,7.246689362385883E-6
344426,7.246689362385883E-6
2121202,7.246689362385883E-6
1361187,7.246689362385883E-6
1698279,7.246689362385883E-6
2062495,7.246689362385883E-6
1914662,7.246689362385883E-6
187039,7.863174505083214E-6
1204415,7.246689362385883E-6
