67542,9.656803176388014E-5
235294,9.656803176388014E-5
1482304,9.656803176388014E-5
561400,9.656803176388014E-5
42240,9.656803176388014E-5
1673046,9.656803176388014E-5
1382938,9.656803176388014E-5
1000309,9.656803176388014E-5
549759,9.656803176388014E-5
387584,9.656803176388014E-5
333714,9.656803176388014E-5
525789,9.656803176388014E-5
1596313,9.656803176388014E-5
1534071,9.656803176388014E-5
1952889,9.656803176388014E-5
183520,9.656803176388014E-5
2063777,9.656803176388014E-5
1394921,9.656803176388014E-5
1723871,9.656803176388014E-5
766796,9.656803176388014E-5
825611,9.656803176388014E-5
2051790,9.656803176388014E-5
81850,9.656803176388014E-5
1458671,9.656803176388014E-5
1345999,9.656803176388014E-5
727180,9.656803176388014E-5
790415,9.656803176388014E-5
1709557,9.656803176388014E-5
460717,9.656803176388014E-5
614493,9.656803176388014E-5
776101,9.656803176388014E-5
1081778,9.656803176388014E-5
688740,9.656803176388014E-5
386241,9.656803176388014E-5
55571,9.656803176388014E-5
206742,9.656803176388014E-5
982484,9.656803176388014E-5
1001624,9.656803176388014E-5
1001627,9.656803176388014E-5
1331331,9.656803176388014E-5
1279932,2.486534997753065E-4
1494304,9.656803176388014E-5
788111,9.656803176388014E-5
791754,9.656803176388014E-5
663413,9.656803176388014E-5
2075777,9.656803176388014E-5
736910,9.656803176388014E-5
1734534,9.656803176388014E-5
1751089,9.656803176388014E-5
878161,9.656803176388014E-5
1632519,9.656803176388014E-5
1950201,9.656803176388014E-5
1952864,9.656803176388014E-5
1026915,9.656803176388014E-5
1333986,9.656803176388014E-5
893750,9.656803176388014E-5
1535381,9.656803176388014E-5
1496977,9.656803176388014E-5
1495646,9.656803176388014E-5
421116,9.656803176388014E-5
1546034,9.656803176388014E-5
1787075,9.656803176388014E-5
1470307,9.656803176388014E-5
789458,9.656803176388014E-5
1986205,9.656803176388014E-5
1849889,9.656803176388014E-5
2050440,9.656803176388014E-5
663443,9.656803176388014E-5
1029180,9.656803176388014E-5
2087764,9.656803176388014E-5
2048110,9.656803176388014E-5
1367324,9.656803176388014E-5
183507,9.656803176388014E-5
1673021,9.656803176388014E-5
880478,9.656803176388014E-5
777418,9.656803176388014E-5
993112,9.656803176388014E-5
1182477,9.656803176388014E-5
110599,9.656803176388014E-5
1126330,9.656803176388014E-5
649158,9.656803176388014E-5
537764,9.656803176388014E-5
374278,9.656803176388014E-5
1925279,9.656803176388014E-5
1976821,9.656803176388014E-5
1397189,9.656803176388014E-5
1619550,9.656803176388014E-5
1267907,9.656803176388014E-5
1708242,9.656803176388014E-5
1093786,9.656803176388014E-5
1460983,9.656803176388014E-5
2062413,9.656803176388014E-5
1354017,9.656803176388014E-5
1258193,9.656803176388014E-5
1547351,9.656803176388014E-5
851921,9.656803176388014E-5
1469309,9.656803176388014E-5
650132,9.656803176388014E-5
1937253,9.656803176388014E-5
941946,9.656803176388014E-5
1344698,9.656803176388014E-5
490566,9.656803176388014E-5
1518815,9.656803176388014E-5
1709526,9.656803176388014E-5
1393630,9.656803176388014E-5
1305019,9.656803176388014E-5
951303,9.656803176388014E-5
926347,9.656803176388014E-5
1811290,9.656803176388014E-5
1471609,9.656803176388014E-5
286846,9.656803176388014E-5
1877067,9.656803176388014E-5
1493007,9.656803176388014E-5
1529515,9.656803176388014E-5
1993390,9.656803176388014E-5
1608823,9.656803176388014E-5
1484917,9.656803176388014E-5
1496994,9.656803176388014E-5
1419021,9.656803176388014E-5
128706,9.656803176388014E-5
1992079,9.656803176388014E-5
651478,9.656803176388014E-5
1321973,9.656803176388014E-5
1619571,9.656803176388014E-5
1608818,9.656803176388014E-5
2360,0.0010722190638636476
1784831,9.656803176388014E-5
1203078,9.656803176388014E-5
1772856,9.656803176388014E-5
1170476,9.656803176388014E-5
1866392,9.656803176388014E-5
229400,9.656803176388014E-5
2354,9.656803176388014E-5
2036122,9.656803176388014E-5
1307688,9.656803176388014E-5
1889059,9.656803176388014E-5
255706,9.656803176388014E-5
1014924,9.656803176388014E-5
1254657,9.656803176388014E-5
637193,9.656803176388014E-5
1811276,9.656803176388014E-5
44841,9.656803176388014E-5
435724,9.656803176388014E-5
157212,9.656803176388014E-5
703197,9.656803176388014E-5
1783517,9.656803176388014E-5
490539,9.656803176388014E-5
1484903,9.656803176388014E-5
1837867,9.656803176388014E-5
1657855,9.656803176388014E-5
1017167,9.656803176388014E-5
1420044,9.656803176388014E-5
1962230,9.656803176388014E-5
614448,1.7873164268872898E-4
1770208,9.656803176388014E-5
1849842,9.656803176388014E-5
145222,9.656803176388014E-5
2013498,9.656803176388014E-5
1573668,9.656803176388014E-5
284234,9.656803176388014E-5
548456,9.656803176388014E-5
1381632,9.656803176388014E-5
1101028,9.656803176388014E-5
1770203,9.656803176388014E-5
1799098,9.656803176388014E-5
157201,9.656803176388014E-5
1354057,9.656803176388014E-5
1631236,9.656803176388014E-5
1770219,9.656803176388014E-5
1908754,9.656803176388014E-5
1921719,9.656803176388014E-5
1062623,9.656803176388014E-5
913067,9.656803176388014E-5
491853,9.656803176388014E-5
2067298,9.656803176388014E-5
1200838,9.656803176388014E-5
1408339,9.656803176388014E-5
1512682,9.656803176388014E-5
2114128,9.656803176388014E-5
811040,9.656803176388014E-5
1933724,9.656803176388014E-5
2116793,9.656803176388014E-5
748958,9.656803176388014E-5
464232,9.656803176388014E-5
464231,9.656803176388014E-5
441590,9.656803176388014E-5
229453,9.656803176388014E-5
1190950,9.656803176388014E-5
2085169,9.656803176388014E-5
1366057,9.656803176388014E-5
1790632,9.656803176388014E-5
1291638,9.656803176388014E-5
1675636,9.656803176388014E-5
411701,9.656803176388014E-5
104796,9.656803176388014E-5
1788317,9.656803176388014E-5
875936,9.656803176388014E-5
1957703,9.656803176388014E-5
2025400,9.656803176388014E-5
489518,9.656803176388014E-5
724987,9.656803176388014E-5
1487145,9.656803176388014E-5
1378029,9.656803176388014E-5
746315,9.656803176388014E-5
1012382,9.656803176388014E-5
593860,9.656803176388014E-5
439263,9.656803176388014E-5
1906115,9.656803176388014E-5
1212813,9.656803176388014E-5
1806743,9.656803176388014E-5
37720,9.656803176388014E-5
453556,9.656803176388014E-5
542282,9.656803176388014E-5
2067281,9.656803176388014E-5
439268,9.656803176388014E-5
1676934,9.656803176388014E-5
1513993,9.656803176388014E-5
1962270,9.656803176388014E-5
1407025,9.656803176388014E-5
1188607,9.656803176388014E-5
1290330,9.656803176388014E-5
1026997,9.656803176388014E-5
1188600,9.656803176388014E-5
96047,9.656803176388014E-5
337218,9.656803176388014E-5
1392327,9.656803176388014E-5
68818,9.656803176388014E-5
681240,9.656803176388014E-5
338556,9.656803176388014E-5
1933742,9.656803176388014E-5
1011022,9.656803176388014E-5
609974,9.656803176388014E-5
1998262,9.656803176388014E-5
1873591,9.656803176388014E-5
847020,9.656803176388014E-5
1831720,9.656803176388014E-5
229477,9.656803176388014E-5
1776346,9.656803176388014E-5
886614,9.656803176388014E-5
608647,9.656803176388014E-5
1598908,9.656803176388014E-5
104770,9.656803176388014E-5
1433304,9.656803176388014E-5
2001475,9.656803176388014E-5
963324,9.656803176388014E-5
24403,9.656803176388014E-5
1550992,9.656803176388014E-5
440274,9.656803176388014E-5
56843,9.656803176388014E-5
255722,9.656803176388014E-5
1447935,9.656803176388014E-5
