89691,0.01735771065567856
68992,0.02525726979091851
185948,0.0035751010316995234
11581,0.0031462770880039802
417638,0.002728551564276959
96141,0.01656228738474935
25504,0.00934974879594417
417641,0.004307596262757188
417642,0.0038480047123288326
417643,0.002975980275048992
440381,0.012924619336931852
3599,0.005780310662191724
417645,0.002728551564276959
308884,0.0035751010316995234
7319,0.01134925624782222
94917,0.008566771877313497
14338,0.0035901068227516897
70684,0.014679250285935499
14343,0.0065992775968993205
401442,0.002728551564276959
294037,0.005389905846342554
407662,0.0035751010316995234
464598,0.002728551564276959
166066,0.006331994787329101
417654,0.0033977519731748203
444204,0.003864258731196369
683847,0.003478497171502387
683848,0.002728551564276959
142942,0.012683740445988606
683849,0.003478497171502387
70855,0.004307596262757189
184830,0.00337958982193995
70854,0.002728551564276959
61341,0.016945040458643493
105335,0.025223058400995226
189296,0.021445449945240933
142795,0.0077975774548648714
117322,0.02207570677317992
24990,0.005265887092632041
17308,0.014652109722093229
30006,0.07339863731374806
17304,0.00935266754633281
142957,0.004408335411419504
179797,0.02382709879184333
246291,0.007188549050327819
992783,0.005367572603407677
992782,0.0035751010316995234
70863,0.0034186198587336054
992781,0.0035751010316995234
992780,0.004521761239399593
70866,0.0039276164991691774
70860,0.002883223599527823
870823,0.0035751010316995234
70862,0.0031294621592367596
352829,0.003949520449787594
3672,0.00585403423143232
142600,0.02696553836899321
151796,0.035019444799775805
600078,0.004334318268163944
707,0.011130420465145296
70858,0.0034043893519009644
150630,0.0035751010316995234
15500,0.03591899679657349
15467,0.010149245739107325
15989,0.019556282699832256
15505,0.012147423750237928
70867,0.0051410894466821875
316193,0.0035751010316995234
75418,0.002883223599527823
162858,0.0035751010316995234
470280,0.007818323959593938
470282,0.004223381637653833
70883,0.010405449513379721
15473,0.02954771841217842
117404,0.0031462770880039802
75098,0.007749294950027273
82578,0.002728551564276959
37806,0.03554561319590228
142744,0.008947140996323502
70913,0.005377715956596952
70775,0.012903112662428797
19124,0.0037707475149976917
1736608,0.0022490272258998854
8115,0.0184792462464829
117362,0.020688588866385253
274318,0.002883223599527823
40076,0.0035751010316995234
8121,0.004046362306379374
5132,0.0459159277143953
7312,0.006864457258690494
182,0.02818185294623123
57694,0.004854827909241555
219070,0.002883223599527823
143058,0.0031294621592367596
3589,0.0066826509637430385
417633,0.003782289895145331
417635,0.0029693377037528774
233630,0.009671717867597249
377075,0.0035751010316995234
58828,0.024968453657078928
